data,municipio,casos_novos,obitos_novos,vacinados_novos,casos_acumulados,obitos_acumulados,vacinados_acumulados
2025-04-23,Tobias Barreto,11,0,0,2495,136,9216
2025-04-24,Tobias Barreto,9,1,6,2504,137,9222
2025-04-25,Tobias Barreto,4,0,2,2508,137,9224
2025-04-26,Tobias Barreto,11,2,2,2519,139,9226
2025-04-27,Tobias Barreto,13,0,1,2532,139,9227
2025-04-28,Tobias Barreto,2,0,6,2534,139,9233
2025-04-29,Tobias Barreto,10,0,7,2544,139,9240
2025-04-30,Tobias Barreto,3,0,4,2547,139,9244
2025-05-01,Tobias Barreto,4,0,7,2551,139,9251
2025-05-02,Tobias Barreto,25,0,10,2576,139,9261
2025-05-03,Tobias Barreto,9,0,5,2585,139,9266
2025-05-04,Tobias Barreto,7,0,4,2592,139,9270
2025-05-05,Tobias Barreto,17,0,2,2609,139,9272
2025-05-06,Tobias Barreto,5,0,7,2614,139,9279
2025-05-07,Tobias Barreto,7,1,7,2621,140,9286
2025-05-08,Tobias Barreto,10,1,5,2631,141,9291
2025-05-09,Tobias Barreto,6,1,5,2637,142,9296
2025-05-10,Tobias Barreto,10,0,4,2647,142,9300
2025-05-11,Tobias Barreto,10,1,3,2657,143,9303
2025-05-12,Tobias Barreto,16,1,0,2673,144,9303
2025-05-13,Tobias Barreto,10,0,0,2683,144,9303
2025-05-14,Tobias Barreto,12,0,8,2695,144,9311
2025-05-15,Tobias Barreto,10,0,3,2705,144,9314
2025-05-16,Tobias Barreto,9,0,3,2714,144,9317
2025-05-17,Tobias Barreto,16,1,3,2730,145,9320
2025-05-18,Tobias Barreto,12,0,8,2742,145,9328
2025-05-19,Tobias Barreto,14,1,4,2756,146,9332
2025-05-20,Tobias Barreto,14,0,7,2770,146,9339
2025-05-21,Tobias Barreto,22,1,8,2792,147,9347
2025-05-22,Tobias Barreto,19,1,0,2811,148,9347
2025-05-23,Tobias Barreto,11,1,7,2822,149,9354
2025-05-24,Tobias Barreto,10,0,0,2832,149,9354
2025-05-25,Tobias Barreto,17,1,5,2849,150,9359
2025-05-26,Tobias Barreto,14,1,1,2863,151,9360
2025-05-27,Tobias Barreto,7,1,4,2870,152,9364
2025-05-28,Tobias Barreto,8,0,8,2878,152,9372
2025-05-29,Tobias Barreto,19,1,2,2897,153,9374
2025-05-30,Tobias Barreto,6,1,1,2903,154,9375
2025-05-31,Tobias Barreto,10,0,5,2913,154,9380
2025-06-01,Tobias Barreto,3,0,9,2916,154,9389
2025-06-02,Tobias Barreto,15,1,7,2931,155,9396
2025-06-03,Tobias Barreto,21,0,3,2952,155,9399
2025-06-04,Tobias Barreto,9,0,5,2961,155,9404
2025-06-05,Tobias Barreto,11,2,10,2972,157,9414
2025-06-06,Tobias Barreto,15,1,0,2987,158,9414
2025-06-07,Tobias Barreto,15,0,10,3002,158,9424
2025-06-08,Tobias Barreto,7,0,5,3009,158,9429
2025-06-09,Tobias Barreto,15,0,6,3024,158,9435
2025-06-10,Tobias Barreto,0,1,6,3024,159,9441
2025-06-11,Tobias Barreto,6,1,4,3030,160,9445
2025-06-12,Tobias Barreto,14,0,8,3044,160,9453
2025-06-13,Tobias Barreto,10,0,3,3054,160,9456
2025-06-14,Tobias Barreto,11,1,2,3065,161,9458
2025-06-15,Tobias Barreto,2,0,6,3067,161,9464
2025-06-16,Tobias Barreto,8,2,5,3075,163,9469
2025-06-17,Tobias Barreto,2,0,8,3077,163,9477
2025-06-18,Tobias Barreto,7,1,2,3084,164,9479
2025-06-19,Tobias Barreto,6,0,3,3090,164,9482
2025-06-20,Tobias Barreto,7,0,6,3097,164,9488
2025-06-21,Tobias Barreto,8,0,2,3105,164,9490
2025-06-22,Tobias Barreto,13,0,5,3118,164,9495
2025-06-23,Tobias Barreto,7,1,5,3125,165,9500
2025-06-24,Tobias Barreto,11,0,4,3136,165,9504
2025-06-25,Tobias Barreto,11,0,5,3147,165,9509
2025-06-26,Tobias Barreto,9,0,4,3156,165,9513
2025-06-27,Tobias Barreto,4,0,3,3160,165,9516
2025-06-28,Tobias Barreto,7,1,7,3167,166,9523
2025-06-29,Tobias Barreto,2,1,5,3169,167,9528
2025-06-30,Tobias Barreto,18,0,8,3187,167,9536
2025-07-01,Tobias Barreto,8,0,7,3195,167,9543
2025-07-02,Tobias Barreto,16,1,5,3211,168,9548
2025-07-03,Tobias Barreto,4,1,2,3215,169,9550
2025-07-04,Tobias Barreto,6,0,4,3221,169,9554
2025-07-05,Tobias Barreto,10,2,4,3231,171,9558
2025-07-06,Tobias Barreto,2,2,2,3233,173,9560
2025-07-07,Tobias Barreto,8,0,5,3241,173,9565
2025-07-08,Tobias Barreto,14,0,4,3255,173,9569
2025-07-09,Tobias Barreto,13,1,2,3268,174,9571
2025-07-10,Tobias Barreto,13,1,9,3281,175,9580
2025-07-11,Tobias Barreto,10,1,4,3291,176,9584
2025-07-12,Tobias Barreto,10,1,4,3301,177,9588
2025-07-13,Tobias Barreto,4,1,6,3305,178,9594
2025-07-14,Tobias Barreto,5,1,7,3310,179,9601
2025-07-15,Tobias Barreto,22,1,4,3332,180,9605
2025-07-16,Tobias Barreto,9,0,6,3341,180,9611
2025-07-17,Tobias Barreto,19,0,0,3360,180,9611
2025-07-18,Tobias Barreto,7,0,5,3367,180,9616
2025-07-19,Tobias Barreto,10,0,0,3377,180,9616
2025-07-20,Tobias Barreto,5,1,6,3382,181,9622
2025-07-21,Tobias Barreto,10,0,0,3392,181,9622
2025-07-22,Tobias Barreto,14,1,5,3406,182,9627
2025-07-23,Tobias Barreto,5,0,1,3411,182,9628
2025-07-24,Tobias Barreto,16,0,9,3427,182,9637
2025-07-25,Tobias Barreto,0,0,6,3427,182,9643
2025-07-26,Tobias Barreto,11,0,6,3438,182,9649
2025-07-27,Tobias Barreto,6,1,4,3444,183,9653
2025-07-28,Tobias Barreto,11,1,0,3455,184,9653
2025-07-29,Tobias Barreto,10,1,2,3465,185,9655
2025-07-30,Tobias Barreto,12,0,8,3477,185,9663
2025-07-31,Tobias Barreto,6,0,9,3483,185,9672
2024-08-01,Itabaianinha,3,0,5,3,0,6385
2024-08-02,Itabaianinha,16,0,6,19,0,6391
2024-08-03,Itabaianinha,17,1,5,36,1,6396
2024-08-04,Itabaianinha,9,1,12,45,2,6408
2024-08-05,Itabaianinha,22,0,1,67,2,6409
2024-08-06,Itabaianinha,6,0,4,73,2,6413
2024-08-07,Itabaianinha,5,0,3,78,2,6416
2024-08-08,Itabaianinha,22,0,1,100,2,6417
2024-08-09,Itabaianinha,13,1,2,113,3,6419
2024-08-10,Itabaianinha,9,1,6,122,4,6425
2024-08-11,Itabaianinha,13,0,4,135,4,6429
2024-08-12,Itabaianinha,5,1,4,140,5,6433
2024-08-13,Itabaianinha,4,1,6,144,6,6439
2024-08-14,Itabaianinha,9,0,2,153,6,6441
2024-08-15,Itabaianinha,19,1,2,172,7,6443
2024-08-16,Itabaianinha,13,0,9,185,7,6452
2024-08-17,Itabaianinha,12,0,3,197,7,6455
2024-08-18,Itabaianinha,16,0,4,213,7,6459
2024-08-19,Itabaianinha,7,0,5,220,7,6464
2024-08-20,Itabaianinha,11,0,7,231,7,6471
2024-08-21,Itabaianinha,13,1,7,244,8,6478
2024-08-22,Itabaianinha,13,0,8,257,8,6486
2024-08-23,Itabaianinha,3,0,5,260,8,6491
2024-08-24,Itabaianinha,7,1,6,267,9,6497
2024-08-25,Itabaianinha,15,2,4,282,11,6501
2024-08-26,Itabaianinha,2,0,7,284,11,6508
2024-08-27,Itabaianinha,8,0,1,292,11,6509
2024-08-28,Itabaianinha,14,1,3,306,12,6512
2024-08-29,Itabaianinha,8,1,6,314,13,6518
2024-08-30,Itabaianinha,12,1,10,326,14,6528
2024-08-31,Itabaianinha,0,0,11,326,14,6539
2024-09-01,Itabaianinha,11,1,2,337,15,6541
2024-09-02,Itabaianinha,5,1,8,342,16,6549
2024-09-03,Itabaianinha,15,1,7,357,17,6556
2024-09-04,Itabaianinha,11,0,1,368,17,6557
2024-09-05,Itabaianinha,17,1,6,385,18,6563
2024-09-06,Itabaianinha,20,0,2,405,18,6565
2024-09-07,Itabaianinha,4,0,3,409,18,6568
2024-09-08,Itabaianinha,22,1,12,431,19,6580
2024-09-09,Itabaianinha,13,1,9,444,20,6589
2024-09-10,Itabaianinha,13,0,9,457,20,6598
2024-09-11,Itabaianinha,5,0,9,462,20,6607
2024-09-12,Itabaianinha,17,0,5,479,20,6612
2024-09-13,Itabaianinha,10,0,4,489,20,6616
2024-09-14,Itabaianinha,13,0,2,502,20,6618
2024-09-15,Itabaianinha,12,0,6,514,20,6624
2024-09-16,Itabaianinha,13,1,5,527,21,6629
2024-09-17,Itabaianinha,9,0,7,536,21,6636
2024-09-18,Itabaianinha,12,1,2,548,22,6638
2024-09-19,Itabaianinha,15,0,7,563,22,6645
2024-09-20,Itabaianinha,14,0,7,577,22,6652
2024-09-21,Itabaianinha,8,1,4,585,23,6656
2024-09-22,Itabaianinha,10,1,7,595,24,6663
2024-09-23,Itabaianinha,11,1,6,606,25,6669
2024-09-24,Itabaianinha,15,0,8,621,25,6677
2024-09-25,Itabaianinha,3,0,7,624,25,6684
2024-09-26,Itabaianinha,8,1,0,632,26,6684
2024-09-27,Itabaianinha,9,1,6,641,27,6690
2024-09-28,Itabaianinha,14,1,6,655,28,6696
2024-09-29,Itabaianinha,8,0,10,663,28,6706
2024-09-30,Itabaianinha,15,1,3,678,29,6709
2024-10-01,Itabaianinha,6,0,0,684,29,6709
2024-10-02,Itabaianinha,14,1,5,698,30,6714
2024-10-03,Itabaianinha,22,0,5,720,30,6719
2024-10-04,Itabaianinha,5,0,0,725,30,6719
2024-10-05,Itabaianinha,12,1,6,737,31,6725
2024-10-06,Itabaianinha,7,1,4,744,32,6729
2024-10-07,Itabaianinha,21,2,7,765,34,6736
2024-10-08,Itabaianinha,8,0,6,773,34,6742
2024-10-09,Itabaianinha,14,0,5,787,34,6747
2024-10-10,Itabaianinha,4,0,9,791,34,6756
2024-10-11,Itabaianinha,7,1,5,798,35,6761
2024-10-12,Itabaianinha,9,0,6,807,35,6767
2024-10-13,Itabaianinha,11,0,9,818,35,6776
2024-10-14,Itabaianinha,8,1,8,826,36,6784
2024-10-15,Itabaianinha,13,0,0,839,36,6784
2024-10-16,Itabaianinha,8,1,6,847,37,6790
2024-10-17,Itabaianinha,7,0,7,854,37,6797
2024-10-18,Itabaianinha,0,0,5,854,37,6802
2024-10-19,Itabaianinha,9,1,2,863,38,6804
2024-10-20,Itabaianinha,9,1,7,872,39,6811
2024-10-21,Itabaianinha,2,0,4,874,39,6815
2024-10-22,Itabaianinha,8,0,3,882,39,6818
2024-10-23,Itabaianinha,14,1,11,896,40,6829
2024-10-24,Itabaianinha,9,1,3,905,41,6832
2024-10-25,Itabaianinha,3,0,0,908,41,6832
2024-10-26,Itabaianinha,24,0,1,932,41,6833
2024-10-27,Itabaianinha,0,1,1,932,42,6834
2024-10-28,Itabaianinha,15,0,7,947,42,6841
2024-10-29,Itabaianinha,9,1,5,956,43,6846
2024-10-30,Itabaianinha,10,1,6,966,44,6852
2024-10-31,Itabaianinha,10,1,1,976,45,6853
2024-11-01,Itabaianinha,14,1,7,990,46,6860
2024-11-02,Itabaianinha,8,1,8,998,47,6868
2024-11-03,Itabaianinha,10,1,6,1008,48,6874
2024-11-04,Itabaianinha,14,0,5,1022,48,6879
2024-11-05,Itabaianinha,10,0,2,1032,48,6881
2024-11-06,Itabaianinha,8,1,4,1040,49,6885
2024-11-07,Itabaianinha,8,0,8,1048,49,6893
2024-11-08,Itabaianinha,14,1,9,1062,50,6902
2024-11-09,Itabaianinha,12,1,7,1074,51,6909
2024-11-10,Itabaianinha,14,0,7,1088,51,6916
2024-11-11,Itabaianinha,1,1,4,1089,52,6920
2024-11-12,Itabaianinha,10,1,4,1099,53,6924
2024-11-13,Itabaianinha,10,1,5,1109,54,6929
2024-11-14,Itabaianinha,17,0,2,1126,54,6931
2024-11-15,Itabaianinha,12,0,9,1138,54,6940
2024-11-16,Itabaianinha,1,1,6,1139,55,6946
2024-11-17,Itabaianinha,16,1,5,1155,56,6951
2024-11-18,Itabaianinha,16,1,7,1171,57,6958
2024-11-19,Itabaianinha,20,1,5,1191,58,6963
2024-11-20,Itabaianinha,13,0,0,1204,58,6963
2024-11-21,Itabaianinha,4,1,1,1208,59,6964
2024-11-22,Itabaianinha,11,0,7,1219,59,6971
2024-11-23,Itabaianinha,9,0,2,1228,59,6973
2024-11-24,Itabaianinha,13,1,2,1241,60,6975
2024-11-25,Itabaianinha,19,0,3,1260,60,6978
2024-11-26,Itabaianinha,17,2,2,1277,62,6980
2024-11-27,Itabaianinha,5,1,5,1282,63,6985
2024-11-28,Itabaianinha,11,2,4,1293,65,6989
2024-11-29,Itabaianinha,1,0,1,1294,65,6990
2024-11-30,Itabaianinha,10,1,8,1304,66,6998
2024-12-01,Itabaianinha,22,1,8,1326,67,7006
2024-12-02,Itabaianinha,9,0,8,1335,67,7014
2024-12-03,Itabaianinha,0,1,7,1335,68,7021
2024-12-04,Itabaianinha,0,0,9,1335,68,7030
2024-12-05,Itabaianinha,10,0,5,1345,68,7035
2024-12-06,Itabaianinha,6,0,1,1351,68,7036
2024-12-07,Itabaianinha,17,1,4,1368,69,7040
2024-12-08,Itabaianinha,10,1,2,1378,70,7042
2024-12-09,Itabaianinha,5,1,2,1383,71,7044
2024-12-10,Itabaianinha,14,1,2,1397,72,7046
2024-12-11,Itabaianinha,10,0,3,1407,72,7049
2024-12-12,Itabaianinha,10,0,2,1417,72,7051
2024-12-13,Itabaianinha,6,0,6,1423,72,7057
2024-12-14,Itabaianinha,13,0,2,1436,72,7059
2024-12-15,Itabaianinha,9,0,2,1445,72,7061
2024-12-16,Itabaianinha,10,0,3,1455,72,7064
2024-12-17,Itabaianinha,13,0,0,1468,72,7064
2024-12-18,Itabaianinha,12,1,9,1480,73,7073
2024-12-19,Itabaianinha,5,1,5,1485,74,7078
2024-12-20,Itabaianinha,11,1,3,1496,75,7081
2024-12-21,Itabaianinha,9,0,11,1505,75,7092
2024-12-22,Itabaianinha,6,0,0,1511,75,7092
2024-12-23,Itabaianinha,16,1,4,1527,76,7096
2024-12-24,Itabaianinha,7,0,2,1534,76,7098
2024-12-25,Itabaianinha,5,1,5,1539,77,7103
2024-12-26,Itabaianinha,9,0,2,1548,77,7105
2024-12-27,Itabaianinha,9,1,4,1557,78,7109
2024-12-28,Itabaianinha,18,1,4,1575,79,7113
2024-12-29,Itabaianinha,3,1,4,1578,80,7117
2024-12-30,Itabaianinha,9,0,4,1587,80,7121
2024-12-31,Itabaianinha,9,1,8,1596,81,7129
2025-01-01,Itabaianinha,10,0,1,1606,81,7130
2025-01-02,Itabaianinha,9,1,5,1615,82,7135
2025-01-03,Itabaianinha,22,1,10,1637,83,7145
2025-01-04,Itabaianinha,8,1,1,1645,84,7146
2025-01-05,Itabaianinha,9,1,7,1654,85,7153
2025-01-06,Itabaianinha,5,1,2,1659,86,7155
2025-01-07,Itabaianinha,13,0,4,1672,86,7159
2025-01-08,Itabaianinha,15,1,3,1687,87,7162
2025-01-09,Itabaianinha,0,0,8,1687,87,7170
2025-01-10,Itabaianinha,8,0,3,1695,87,7173
2025-01-11,Itabaianinha,8,1,6,1703,88,7179
2025-01-12,Itabaianinha,8,1,8,1711,89,7187
2025-01-13,Itabaianinha,2,1,4,1713,90,7191
2025-01-14,Itabaianinha,21,0,4,1734,90,7195
2025-01-15,Itabaianinha,13,1,6,1747,91,7201
2025-01-16,Itabaianinha,14,1,0,1761,92,7201
2025-01-17,Itabaianinha,10,0,0,1771,92,7201
2025-01-18,Itabaianinha,10,1,10,1781,93,7211
2025-01-19,Itabaianinha,11,0,0,1792,93,7211
2025-01-20,Itabaianinha,11,0,5,1803,93,7216
2025-01-21,Itabaianinha,8,1,8,1811,94,7224
2025-01-22,Itabaianinha,9,1,9,1820,95,7233
2025-01-23,Itabaianinha,10,0,3,1830,95,7236
2025-01-24,Itabaianinha,13,0,3,1843,95,7239
2025-01-25,Itabaianinha,5,1,1,1848,96,7240
2025-01-26,Itabaianinha,11,0,7,1859,96,7247
2025-01-27,Itabaianinha,9,0,1,1868,96,7248
2025-01-28,Itabaianinha,8,1,10,1876,97,7258
2025-01-29,Itabaianinha,3,2,2,1879,99,7260
2025-01-30,Itabaianinha,6,0,0,1885,99,7260
2025-01-31,Itabaianinha,12,1,1,1897,100,7261
2025-02-01,Itabaianinha,9,1,8,1906,101,7269
2025-02-02,Itabaianinha,10,1,6,1916,102,7275
2025-02-03,Itabaianinha,7,0,1,1923,102,7276
2025-02-04,Itabaianinha,8,1,5,1931,103,7281
2025-02-05,Itabaianinha,6,1,8,1937,104,7289
2025-02-06,Itabaianinha,12,1,5,1949,105,7294
2025-02-07,Itabaianinha,12,0,8,1961,105,7302
2025-02-08,Itabaianinha,8,1,5,1969,106,7307
2025-02-09,Itabaianinha,6,1,3,1975,107,7310
2025-02-10,Itabaianinha,15,0,6,1990,107,7316
2025-02-11,Itabaianinha,3,1,6,1993,108,7322
2025-02-12,Itabaianinha,14,0,12,2007,108,7334
2025-02-13,Itabaianinha,10,0,8,2017,108,7342
2025-02-14,Itabaianinha,7,0,0,2024,108,7342
2025-02-15,Itabaianinha,7,0,7,2031,108,7349
2025-02-16,Itabaianinha,9,1,0,2040,109,7349
2025-02-17,Itabaianinha,10,1,2,2050,110,7351
2025-02-18,Itabaianinha,9,0,2,2059,110,7353
2025-02-19,Itabaianinha,14,1,8,2073,111,7361
2025-02-20,Itabaianinha,5,1,2,2078,112,7363
2025-02-21,Itabaianinha,12,1,8,2090,113,7371
2025-02-22,Itabaianinha,8,1,3,2098,114,7374
2025-02-23,Itabaianinha,3,1,1,2101,115,7375
2025-02-24,Itabaianinha,12,1,7,2113,116,7382
2025-02-25,Itabaianinha,6,0,6,2119,116,7388
2025-02-26,Itabaianinha,8,1,6,2127,117,7394
2025-02-27,Itabaianinha,10,1,7,2137,118,7401
2025-02-28,Itabaianinha,8,0,3,2145,118,7404
2025-03-01,Itabaianinha,10,0,5,2155,118,7409
2025-03-02,Itabaianinha,17,1,3,2172,119,7412
2025-03-03,Itabaianinha,12,0,4,2184,119,7416
2025-03-04,Itabaianinha,14,0,4,2198,119,7420
2025-03-05,Itabaianinha,3,0,6,2201,119,7426
2025-03-06,Itabaianinha,2,1,5,2203,120,7431
2025-03-07,Itabaianinha,12,0,4,2215,120,7435
2025-03-08,Itabaianinha,5,0,5,2220,120,7440
2025-03-09,Itabaianinha,10,1,5,2230,121,7445
2025-03-10,Itabaianinha,8,0,5,2238,121,7450
2025-03-11,Itabaianinha,11,0,4,2249,121,7454
2025-03-12,Itabaianinha,19,2,6,2268,123,7460
2025-03-13,Itabaianinha,11,0,3,2279,123,7463
2025-03-14,Itabaianinha,8,1,3,2287,124,7466
2025-03-15,Itabaianinha,15,0,5,2302,124,7471
2025-03-16,Itabaianinha,15,1,11,2317,125,7482
2025-03-17,Itabaianinha,10,1,6,2327,126,7488
2025-03-18,Itabaianinha,10,0,2,2337,126,7490
2025-03-19,Itabaianinha,8,1,7,2345,127,7497
2025-03-20,Itabaianinha,6,0,4,2351,127,7501
2025-03-21,Itabaianinha,8,0,6,2359,127,7507
2025-03-22,Itabaianinha,6,1,7,2365,128,7514
2025-03-23,Itabaianinha,9,1,8,2374,129,7522
2025-03-24,Itabaianinha,11,0,6,2385,129,7528
2025-03-25,Itabaianinha,9,1,0,2394,130,7528
2025-03-26,Itabaianinha,16,0,7,2410,130,7535
2025-03-27,Itabaianinha,0,1,5,2410,131,7540
2025-03-28,Itabaianinha,9,0,4,2419,131,7544
2025-03-29,Itabaianinha,11,0,1,2430,131,7545
2025-03-30,Itabaianinha,9,0,7,2439,131,7552
2025-03-31,Itabaianinha,14,1,7,2453,132,7559
2025-04-01,Itabaianinha,5,0,5,2458,132,7564
2025-04-02,Itabaianinha,10,0,2,2468,132,7566
2025-04-03,Itabaianinha,6,1,7,2474,133,7573
2025-04-04,Itabaianinha,9,0,4,2483,133,7577
2025-04-05,Itabaianinha,8,0,1,2491,133,7578
2025-04-06,Itabaianinha,10,0,0,2501,133,7578
2025-04-07,Itabaianinha,13,1,5,2514,134,7583
2025-04-08,Itabaianinha,3,1,8,2517,135,7591
2025-04-09,Itabaianinha,10,0,7,2527,135,7598
2025-04-10,Itabaianinha,9,0,4,2536,135,7602
2025-04-11,Itabaianinha,8,0,2,2544,135,7604
2025-04-12,Itabaianinha,14,1,10,2558,136,7614
2025-04-13,Itabaianinha,0,0,0,2558,136,7614
2025-04-14,Itabaianinha,1,0,5,2559,136,7619
2025-04-15,Itabaianinha,2,0,5,2561,136,7624
2025-04-16,Itabaianinha,10,0,6,2571,136,7630
2025-04-17,Itabaianinha,8,0,7,2579,136,7637
2025-04-18,Itabaianinha,8,0,4,2587,136,7641
2025-04-19,Itabaianinha,16,1,7,2603,137,7648
2025-04-20,Itabaianinha,15,0,7,2618,137,7655
2025-04-21,Itabaianinha,2,0,0,2620,137,7655
2025-04-22,Itabaianinha,2,0,9,2622,137,7664
2025-04-23,Itabaianinha,14,0,4,2636,137,7668
2025-04-24,Itabaianinha,15,2,0,2651,139,7668
2025-04-25,Itabaianinha,15,0,9,2666,139,7677
2025-04-26,Itabaianinha,6,0,0,2672,139,7677
2025-04-27,Itabaianinha,17,0,6,2689,139,7683
2025-04-28,Itabaianinha,17,0,10,2706,139,7693
2025-04-29,Itabaianinha,6,1,5,2712,140,7698
2025-04-30,Itabaianinha,11,1,7,2723,141,7705
2025-05-01,Itabaianinha,12,0,0,2735,141,7705
2025-05-02,Itabaianinha,13,1,1,2748,142,7706
2025-05-03,Itabaianinha,4,1,4,2752,143,7710
2025-05-04,Itabaianinha,2,0,10,2754,143,7720
2025-05-05,Itabaianinha,12,0,2,2766,143,7722
2025-05-06,Itabaianinha,9,0,3,2775,143,7725
2025-05-07,Itabaianinha,8,1,5,2783,144,7730
2025-05-08,Itabaianinha,5,0,5,2788,144,7735
2025-05-09,Itabaianinha,7,1,2,2795,145,7737
2025-05-10,Itabaianinha,13,1,9,2808,146,7746
2025-05-11,Itabaianinha,6,1,4,2814,147,7750
2025-05-12,Itabaianinha,15,1,10,2829,148,7760
2025-05-13,Itabaianinha,5,1,5,2834,149,7765
2025-05-14,Itabaianinha,5,0,4,2839,149,7769
2025-05-15,Itabaianinha,9,0,1,2848,149,7770
2025-05-16,Itabaianinha,17,1,1,2865,150,7771
2025-05-17,Itabaianinha,0,0,1,2865,150,7772
2025-05-18,Itabaianinha,11,1,5,2876,151,7777
2025-05-19,Itabaianinha,15,0,4,2891,151,7781
2025-05-20,Itabaianinha,13,0,3,2904,151,7784
2025-05-21,Itabaianinha,11,1,8,2915,152,7792
2025-05-22,Itabaianinha,2,0,6,2917,152,7798
2025-05-23,Itabaianinha,5,1,3,2922,153,7801
2025-05-24,Itabaianinha,11,1,5,2933,154,7806
2025-05-25,Itabaianinha,12,1,5,2945,155,7811
2025-05-26,Itabaianinha,7,0,5,2952,155,7816
2025-05-27,Itabaianinha,10,1,7,2962,156,7823
2025-05-28,Itabaianinha,4,0,5,2966,156,7828
2025-05-29,Itabaianinha,21,1,2,2987,157,7830
2025-05-30,Itabaianinha,16,0,5,3003,157,7835
2025-05-31,Itabaianinha,12,1,4,3015,158,7839
2025-06-01,Itabaianinha,18,0,6,3033,158,7845
2025-06-02,Itabaianinha,8,0,3,3041,158,7848
2025-06-03,Itabaianinha,15,1,2,3056,159,7850
2025-06-04,Itabaianinha,14,1,10,3070,160,7860
2025-06-05,Itabaianinha,8,0,5,3078,160,7865
2025-06-06,Itabaianinha,5,0,3,3083,160,7868
2025-06-07,Itabaianinha,12,1,2,3095,161,7870
2025-06-08,Itabaianinha,5,1,6,3100,162,7876
2025-06-09,Itabaianinha,12,1,7,3112,163,7883
2025-06-10,Itabaianinha,24,0,5,3136,163,7888
2025-06-11,Itabaianinha,7,1,7,3143,164,7895
2025-06-12,Itabaianinha,1,1,3,3144,165,7898
2025-06-13,Itabaianinha,8,1,5,3152,166,7903
2025-06-14,Itabaianinha,13,0,6,3165,166,7909
2025-06-15,Itabaianinha,10,0,5,3175,166,7914
2025-06-16,Itabaianinha,15,1,2,3190,167,7916
2025-06-17,Itabaianinha,12,0,3,3202,167,7919
2025-06-18,Itabaianinha,6,1,2,3208,168,7921
2025-06-19,Itabaianinha,10,1,5,3218,169,7926
2025-06-20,Itabaianinha,4,0,7,3222,169,7933
2025-06-21,Itabaianinha,11,1,8,3233,170,7941
2025-06-22,Itabaianinha,16,0,5,3249,170,7946
2025-06-23,Itabaianinha,13,2,3,3262,172,7949
2025-06-24,Itabaianinha,11,1,8,3273,173,7957
2025-06-25,Itabaianinha,14,0,7,3287,173,7964
2025-06-26,Itabaianinha,1,1,6,3288,174,7970
2025-06-27,Itabaianinha,18,0,6,3306,174,7976
2025-06-28,Itabaianinha,0,0,8,3306,174,7984
2025-06-29,Itabaianinha,2,1,1,3308,175,7985
2025-06-30,Itabaianinha,11,0,1,3319,175,7986
2025-07-01,Itabaianinha,14,0,2,3333,175,7988
2025-07-02,Itabaianinha,12,1,2,3345,176,7990
2025-07-03,Itabaianinha,13,0,4,3358,176,7994
2025-07-04,Itabaianinha,6,0,5,3364,176,7999
2025-07-05,Itabaianinha,6,1,4,3370,177,8003
2025-07-06,Itabaianinha,11,1,1,3381,178,8004
2025-07-07,Itabaianinha,13,1,0,3394,179,8004
2025-07-08,Itabaianinha,3,1,8,3397,180,8012
2025-07-09,Itabaianinha,14,0,4,3411,180,8016
2025-07-10,Itabaianinha,6,0,5,3417,180,8021
2025-07-11,Itabaianinha,18,2,6,3435,182,8027
2025-07-12,Itabaianinha,7,1,2,3442,183,8029
2025-07-13,Itabaianinha,14,1,4,3456,184,8033
2025-07-14,Itabaianinha,8,1,5,3464,185,8038
2025-07-15,Itabaianinha,13,1,5,3477,186,8043
2025-07-16,Itabaianinha,5,0,6,3482,186,8049
2025-07-17,Itabaianinha,12,1,5,3494,187,8054
2025-07-18,Itabaianinha,0,0,6,3494,187,8060
2025-07-19,Itabaianinha,13,0,11,3507,187,8071
2025-07-20,Itabaianinha,14,1,5,3521,188,8076
2025-07-21,Itabaianinha,14,1,9,3535,189,8085
2025-07-22,Itabaianinha,3,1,5,3538,190,8090
2025-07-23,Itabaianinha,15,0,4,3553,190,8094
2025-07-24,Itabaianinha,17,1,5,3570,191,8099
2025-07-25,Itabaianinha,10,0,4,3580,191,8103
2025-07-26,Itabaianinha,15,0,3,3595,191,8106
2025-07-27,Itabaianinha,3,0,1,3598,191,8107
2025-07-28,Itabaianinha,23,0,3,3621,191,8110
2025-07-29,Itabaianinha,9,1,5,3630,192,8115
2025-07-30,Itabaianinha,8,0,4,3638,192,8119
2025-07-31,Itabaianinha,16,1,6,3654,193,8125
2024-08-01,Simão Dias,12,0,4,12,0,10395
2024-08-02,Simão Dias,10,1,2,22,1,10397
2024-08-03,Simão Dias,17,0,5,39,1,10402
2024-08-04,Simão Dias,13,0,5,52,1,10407
2024-08-05,Simão Dias,11,0,7,63,1,10414
2024-08-06,Simão Dias,10,1,3,73,2,10417
2024-08-07,Simão Dias,10,0,3,83,2,10420
2024-08-08,Simão Dias,14,1,12,97,3,10432
2024-08-09,Simão Dias,9,0,5,106,3,10437
2024-08-10,Simão Dias,6,0,8,112,3,10445
2024-08-11,Simão Dias,16,1,7,128,4,10452
2024-08-12,Simão Dias,9,0,6,137,4,10458
2024-08-13,Simão Dias,11,0,6,148,4,10464
2024-08-14,Simão Dias,13,1,5,161,5,10469
2024-08-15,Simão Dias,10,1,3,171,6,10472
2024-08-16,Simão Dias,16,1,9,187,7,10481
